,FA1,FA2
720,1749.4082335607504,1905.4481121201736
721,-7034.973588699597,-4207.861657882853
722,-6662.4434328471625,-4930.938163914036
723,2789.58596733288,4796.31021703978
724,6677.15118101013,-715.0494381671487
725,-5496.447992739293,2698.578666861794
726,3672.6320710143427,-8925.660463772616
727,4599.065146654561,-2823.3254778294863
728,-1512.7732476770893,4753.682690803117
729,7333.366805681704,-2277.548261907945
730,5607.296187828534,-5537.389309054766
731,7313.294246350391,-1842.2545883641476
732,-6582.107867751033,-4130.037738971764
733,5008.654094455469,-5053.263545749688
734,3461.5018945626052,-6483.141114825034
735,-6881.483628301457,1939.9124331858977
736,-8315.226510125765,4315.483647208969
737,2906.2822523332316,5164.745390290161
738,-7849.901091527304,8724.873577790186
739,-8503.53287539798,7225.778825010829
740,-2778.4052227199977,3925.9686979990256
741,4370.401614928315,-5579.342715326268
742,-6102.371509421762,-3228.2553426454006
743,2419.4613818481657,3544.680409455331
744,-5724.913073539029,1095.7860849614144
745,-7164.452668497184,-3470.7514539750364
746,-7329.953272635525,2734.892422807634
747,7237.154365812604,-1568.2560741386203
748,-4397.333904770778,1734.0067147704049
749,-8553.37602217471,6524.486387960121
750,8805.747505394118,1357.1747294594775
751,4263.638238756726,-6729.406561272753
752,-6524.232655045729,-5932.150757828376
753,-6900.37909711277,-4984.866888936592
754,-3703.4725585735223,2453.7752495157883
755,7922.737210488606,1916.589832934386
756,-2941.7596803974334,3195.529870264601
757,3996.656521760212,6268.950636641769
758,-7873.03280814693,3448.5518395174713
759,6106.73286049291,4529.135575011021
760,-8500.665335620752,5280.981892487477
761,-7402.658673934713,3085.1031573317246
762,-1698.8639651146777,6762.284892039556
763,6961.735391163595,3297.4874552263263
764,-6286.911790499084,-8193.364784612555
765,-6548.354707658111,1060.4302910974304
766,-8660.178153339213,5956.784704739099
767,-6010.073036562135,-2676.2108983606277
768,-6708.887682423713,-3437.1538977716937
769,6110.524697565546,-7359.8921559034015
770,6550.714869096571,4196.189077537856
771,4826.158158873124,5779.694726325345
772,-3571.218567630328,2461.9402617174064
773,-6491.99906409928,-3251.541443633102
774,-8546.402964866737,5850.611310422201
775,3067.9604266823044,-7729.373320217444
776,3699.8433524205375,-8911.941819638752
777,6937.7510811617285,-3057.1613826650632
778,6838.055683086634,-6780.8610246273265
779,8199.304087201692,1187.0919331890345
780,3615.739099155154,-9345.709820141785
781,-3065.43388485376,3491.5988704773436
782,-6567.3157384985525,-3955.671526757257
783,-6612.186682588172,-2597.8373050924433
784,-8159.201423106723,8208.856615368299
785,4798.402921316617,-8440.996948498643
786,6580.209318238099,-688.6703697563306
787,-5621.742381830904,2224.286491934798
788,-7031.40656083371,-2675.499693439007
789,-6620.276576327557,-555.777824181854
790,-6171.399701622808,-8612.033701311295
791,-7555.901597557523,4081.2910879295328
792,3142.2276753521955,-9790.153030421474
793,1634.4831953484363,1718.2756028462504
794,-7890.937420685741,8695.639019249136
795,-7045.622978662843,-4230.788824364898
796,-1639.1932079884332,4550.5566498600865
797,-1511.2351582004962,4655.210958977439
798,6996.231138042642,-587.3474950053064
799,-7033.920564073393,-152.87807400656305
800,7944.037049790996,2119.1922066592715
801,-13837.86345272782,-3469.967939708671
802,4610.2881460335175,-8396.722535722087
803,-4873.909186136886,1415.7915456698918
804,-3605.3953987239174,2582.8356221739873
805,2297.3528650098897,3220.851954056987
806,-2359.2135808425883,3852.5567937501432
807,7958.638986831468,1648.652384497042
808,-5366.272441267305,-811.4370917798493
809,7367.747110502552,-2102.2711823484888
810,-2055.547346658014,4876.095107937061
811,-7100.083126444897,-2039.559202957026
812,-4876.282107153887,284.62868360017467
813,3588.328067767972,-5557.049408878129
814,4853.981466541719,-8423.0781599101
815,-8522.766498649817,7170.5582646173325
816,3773.1833879258234,-9306.992704088083
817,8832.097493719204,1234.3135459231282
818,3869.2540368704927,-8846.556897900196
819,8496.698870815973,2004.5472494349776
820,-2516.987685132658,5506.951774970266
821,-6353.684945276442,-4534.555460002632
822,-6142.411791662501,-3025.746645225063
823,3378.250285252277,5746.297383586792
824,-8301.656299180348,7715.349159771168
825,-3835.8234624905663,2080.1283262800102
826,6192.718111151862,4494.742113558684
827,5459.654272238738,-5633.888468423998
828,-3018.600663457543,3505.2516332532305
829,4942.1101541251965,6250.692399665975
830,6398.137957545758,-7298.0309688550005
831,-5590.154641096895,1239.3256393226056
832,-8486.124929296438,4577.037030140552
833,4780.500965075717,-8011.976496383268
834,-2511.5468739994285,3596.547601178775
835,-6926.512884217589,2406.864030386819
836,8251.945127387356,1212.2272378387402
837,3447.323941634111,-9556.93933000168
838,7128.495760062536,-5344.721919995625
839,5350.732638504467,-8162.047651010513
840,1696.1565687844873,5240.697732255982
841,5260.015047691021,-7910.401557307128
842,3665.3781871847045,-5461.1149759677455
843,-6354.325711619972,-8040.599750652719
844,-1692.0317864070346,7129.940337450631
845,8521.44615548751,1512.9412024061755
846,-6406.69625213456,-4197.9379025973685
847,3503.3499410767477,5988.733089584628
848,5352.18207698544,-2656.6440390036105
849,5388.339734794348,-2524.537027524725
850,-6471.449593635599,-5615.394247355882
851,1655.0748294703817,1702.9532559519732
852,5340.311259564322,5820.373774113729
853,7486.385136950886,-3287.151541270473
854,8145.707768278573,2076.633744093118
855,-14283.47114045891,-3485.474909368102
856,6624.10516738717,-6440.946806503388
857,-8495.848636149065,4476.175609222766
858,6274.095629667273,-6961.258690815284
859,6348.554319221582,-6884.025733136815
860,-8141.994465203965,3718.9887091085184
861,-8118.503049227512,3795.983624854261
862,-2247.902669442806,3846.3710423348557
863,-6803.504087008285,-4437.803128974841
864,-7189.322250739508,-4636.004882172358
865,-6765.487870855384,-4645.394899576109
866,8602.175544946544,934.4356286833064
867,5064.7696938487015,5509.671694838436
868,6986.9052373230725,-545.3025620514115
869,5898.156452017714,-5753.211529464606
870,4093.62595524349,6331.984262118315
871,2342.7789907250303,-10492.4131954908
872,-7258.726925948811,-3650.10361157621
873,6501.861380885276,-7285.006900887179
874,-7530.642866332126,3249.4594800236628
875,-6066.4166092158675,1183.8070338972145
876,7994.49952885313,945.9508542412084
877,-6131.271659904718,1215.5060083334015
878,7933.8831328869155,2288.6869513243882
879,-1494.018303473115,4727.231687009875
880,1673.6513035954213,-8056.6016553956
881,7906.866535378136,1862.856896136283
882,3541.9872842489644,-8964.875899540075
883,4571.855586136592,-2813.4679311342056
884,-6451.608657399178,-4899.489637033389
885,-2048.5730624735083,4546.338633644618
886,3746.8608734656295,6425.8098846299
887,-7217.364548670497,-4202.521535257609
888,-2484.4951026830645,3656.2447360631413
889,-6387.20703640432,-4966.587278525021
890,3914.5567359066863,13324.316150322873
891,-2929.261199118412,3112.847495881548
892,-383.3339733839002,4982.287221826926
893,8190.113309706932,1319.3246483808623
894,-8450.528468398099,7251.42408074321
895,-6725.219120192756,-4619.77393331844
896,-7407.0559262796405,3109.6638278330365
897,5217.190703884435,-6086.954546935244
898,4066.8143920694606,-4598.23229244838
899,-2715.723338921996,3549.882533806887
900,7997.169235770485,1828.2298253204756
901,8573.484894501324,-862.5437690209103
902,3208.101980844956,-6577.538949265453
903,-8643.14972860301,5910.096922541518
904,435.5640660739695,5091.981171390724
905,882.7005483205082,5133.689593200742
906,3155.8536303240203,5979.227211567111
907,4341.842863993051,6104.941996384415
908,-8529.801070441197,6645.1761092914
909,6816.88064057785,3486.236225447999
910,-3862.1476201744626,2446.289933740264
911,-1675.1029154532541,7723.925197821723
912,-6692.324559118094,-4090.5552250514124
913,3368.924971273344,-7476.833730483688
914,-8507.184908036972,7185.467703339174
915,-2862.651491215458,3449.0461521355182
916,-6300.297829430921,-8210.965074055908
917,2146.532416596464,-8149.748044114031
918,-6033.2745966563,1048.4478213578857
919,-8663.261788662088,6507.508787895246
920,4814.303654527628,-7814.4364537675765
921,-4815.062783700445,3956.7197468732234
922,4158.841436985485,6697.684126376613
923,4733.40329840918,5963.961450214572
924,7127.434418288987,-2863.587189175486
925,-7239.689157263611,-4063.789301796595
926,6285.877026485075,-7626.098498582014
927,8006.839300775196,-2391.575021496379
928,-5973.733542347471,-1884.0765408246177
929,5747.113917393333,5815.348584309947
930,-7092.802151527012,-3450.299126132929
931,-1671.8880322245716,7779.547245746462
932,-3199.3788424973504,2961.749562367579
933,6884.102697290529,-3082.7667185354508
934,7418.024243569084,-3786.3170374561346
935,6176.4066261291955,-7094.666788947738
936,-6794.436903386248,-6285.7571877637165
937,-8468.709094634105,5000.127454815414
938,-3695.701102503219,2716.4289703671434
939,3593.726120283469,-8933.196316364529
940,-14049.026771025898,-3488.910871627496
941,3506.8736239737,-9403.9158105669
942,-2654.2127908851276,3695.135418956142
943,7459.461728527771,-2971.8087056826807
944,5506.643438267305,-5512.7472955413505
945,-8415.761300672952,4868.404238672666
946,-8534.39955203306,7056.448492166263
947,7853.576556925781,2316.285165018476
948,2500.265389979434,-10371.10058043638
949,-3146.8024749621554,3129.7691144067485
950,-7696.636003703298,3403.704428963068
951,5378.123703573567,-5644.542948994035
952,2383.223018804697,5537.2009741508045
953,8789.62608473502,-84.24787781425529
954,-6182.7297504620265,-8604.324285308563
955,6563.991470911544,-7437.224344197571
956,7882.566332674007,2089.547990756786
957,5458.470609071126,-3486.2982599572397
958,2333.817906664609,-10481.632860590118
959,5558.815782241922,6129.057214762571
960,-6811.6647221130515,2450.2359176991085
961,3916.7242695510527,13065.529685943082
962,-2261.6869818813966,5570.938036632051
963,6048.769185171655,-6830.227809263086
964,6919.660080771714,-3071.3630069664423
965,4257.240839525757,6197.872930161147
966,6593.06442238641,-643.1438507456289
967,-14149.171869023568,-3474.1011141962936
968,4843.743101701417,-4770.195631930196
969,-6984.8327970991395,-5304.253411640125
970,4820.910642682245,-6233.07332005974
971,3457.285589940494,-9248.076105613067
972,5119.215481400048,6380.381314294258
973,2962.90382628364,-8589.931749799629
974,3697.553354041139,6652.344331662421
975,8734.75507590677,1094.6222556369237
976,4504.36516104667,-4604.364530071347
977,4935.00159282823,-4245.4334851407775
978,-5454.613578481797,19.236573264918825
979,4098.807188115453,-3643.937351884382
980,-7806.815889280736,4336.365794538469
981,-7078.522266748339,-1474.3248960650442
982,6822.331802491974,-3381.3813526351446
983,-7186.740210597899,-4845.813240773734
984,6553.599988274857,-7366.5644317657125
985,4355.710364376155,-6662.420665187793
986,-8646.360532969757,5936.0796079014135
987,-6271.6364822160795,-3250.9889710937896
988,-3526.3431782541593,2624.6146954207425
989,7964.669138732584,904.0615073564205
990,-7020.780675148229,2279.2428741734934
991,-6477.178058295132,-7649.5772837296
992,-8040.665096550103,3786.995557485834
993,2252.7580583431304,3095.1509237274004
994,5594.983599014036,6013.6377220323275
995,3342.2508802724947,6085.4969302855325
996,-6465.017729947247,-4165.133639158612
997,-2602.7019064813385,5087.970069495449
998,6579.4189700838315,-3290.938484245968
999,2867.8426970029986,5080.332628314059
1000,6551.245497061927,-3380.4055638679774
1001,-2531.245315732752,3747.3280691933246
1002,-6555.218763667923,-4090.0310807445153
1003,4567.0072677934195,-4789.975447959829
1004,7394.217784581258,-4611.729143691224
1005,6382.160783237898,-7668.076543143294
1006,-6201.352284358875,2379.655232005663
1007,6841.30881363408,-7280.441362684965
1008,6653.675995497573,3510.4227074930795
1009,5043.684694260194,-5011.046928831013
1010,-8505.027394365745,4521.697516431982
1011,-5563.410856995017,-1554.8754139178857
1012,8768.404283614242,1322.6697710808924
1013,-593.5455980306544,5556.340667840943
1014,-8591.85209570914,6156.748833741702
1015,-6979.992296948546,-4624.452250827119
1016,-7475.252754615316,2142.5505843401206
1017,-6419.2277418985295,-4767.196807290773
1018,5181.894984362135,-6171.298643220546
1019,-6109.360179922263,-2171.9343732594803
1020,-5572.766606875196,-974.9941073720695
1021,1011.4083063128481,5316.459892506506
1022,-1828.3384284819515,4161.113646081953
1023,4128.558942460601,6629.063484449672
1024,6197.007240485841,-7181.234213688724
1025,7284.635408346939,-981.3954300002001
1026,7218.323691611448,-4960.804472708122
1027,-8448.287794785512,4346.450030949617
1028,8940.240703385683,1411.9941327671495
1029,6506.249079564176,-7451.69347328537
1030,5249.951819713185,-2766.299852513043
1031,6634.397705040371,-7184.911606325348
1032,-6280.274580567822,-3136.2054133480706
1033,-7081.402984825839,-4705.062771921433
1034,1729.4846359193773,1877.03169411805
1035,7430.983841691457,-4063.5943544488
1036,5994.112874472448,4428.1175642677445
1037,3040.7759998124143,5898.230032525247
1038,-8438.820898367683,4813.480216058172
1039,6578.814851140311,-6613.339369030472
1040,-2778.006579506168,3795.3301597263653
1041,6660.031525506593,-3356.437518654218
1042,8789.959753321235,-124.90269338289698
1043,-6763.15758961638,945.7559653579882
1044,6693.86109103036,3676.509643740303
1045,-6980.2285038953405,-5202.104463946377
1046,1344.786311612863,5374.525019334403
1047,6324.944496970886,-7161.724967482426
1048,-3240.7124952529584,2942.1410547866544
1049,3375.356172379254,-9617.786765156918
1050,-5521.151862983832,-194.0072074911259
1051,6579.400680737846,-7342.884187656525
1052,-8356.51118582666,4293.073696946196
1053,7242.9192011753275,-2802.63391713065
1054,7068.149299125751,-341.40467321836695
1055,3226.7961538503528,5689.991901528346
1056,7708.585783902005,2736.501765562076
1057,-6726.762276619684,-2369.580937824706
1058,3428.7768705627013,-9085.443196879556
1059,5395.885017993364,-2260.73108256364
1060,3129.57137807491,5731.445689586532
1061,7389.069345514261,-2816.983775168996
1062,-6583.048186060425,-7210.972265048108
1063,4894.064499724263,-2549.1461448004075
1064,7344.801129383692,-962.387859659917
1065,3799.329203275978,5684.481571646211
1066,6545.773521700729,332.21058457799444
1067,5413.530940617364,-2291.1842231934534
1068,4117.229070991125,-3433.744774044907
1069,2279.9891364049176,-7614.400784320653
1070,-8170.842332503897,8081.506581912608
1071,3769.053224068605,6668.70070243849
1072,1690.0369369574414,-8050.84510645668
1073,-8242.984721920944,4596.524129203588
1074,-2529.289014501271,6086.456404843361
1075,-1305.328218935132,5785.721441878535
1076,2252.3078021052406,-8106.091424414103
1077,3257.4873038992264,-6242.578322602543
1078,-6676.249288492146,-5678.251480350256
1079,-1328.1663518278692,4709.20880040683
1080,-1607.415764178054,5948.308141595842
1081,-8429.43607490595,7286.158240045308
1082,-8029.313714405816,3918.1358444280213
1083,4771.726929631661,-8130.8021954997685
1084,-7066.091632246823,-3292.1234649630214
1085,5732.720355545488,-5579.1289380287935
1086,2493.3021974497565,-7922.83668757721
1087,-6495.2850648218155,-5011.080299227852
1088,-6790.621852613586,-3322.6201936853754
1089,1639.399670664085,1689.715383931781
1090,-8176.818490549967,8167.48151736089
1091,3925.1008727450544,5276.6075820426095
1092,5880.638564824012,-6493.4052109711465
1093,4867.202812760217,-7786.796972392727
1094,3659.846825898602,-5026.824943487366
1095,3564.1579705025665,6212.457227233773
1096,-8179.6018217352885,4513.61971243867
1097,-6567.293786638389,-5726.435872772345
1098,7762.051498134012,-2861.8069497689576
1099,-5346.877780682538,498.93696483393853
1100,5705.034271489812,-7617.094984619417
1101,-6278.768806069641,-3523.021989535073
1102,-6790.681202469228,-6242.245124006227
1103,-6517.0941557832275,-7499.7098366185965
1104,-3164.949964431194,3076.581967276781
1105,3891.814723299485,-6560.694597145717
1106,4624.662584973821,-8440.515251780018
1107,-6366.120723625044,-5039.324827461479
1108,6781.355167690026,3629.3273211080354
1109,2669.170792994835,5668.3109037467575
1110,5420.277898646926,6274.483172935944
1111,-3485.30829899364,2669.1296972816826
1112,4283.09955163666,-3096.6770485155225
1113,7803.536828405582,1139.4190352682313
1114,-5171.745898157479,923.9944186797841
1115,8398.85020970422,1029.9011743677372
1116,6652.702023855556,-6407.104870294578
1117,2401.0189952951714,3547.9184989805995
1118,3794.4104538914166,6686.713652839063
1119,-8508.653455128493,5301.339874134124
1120,8039.9948558109345,886.1234836765985
1121,-7170.262139027514,-5135.9454365781
1122,8713.750872672726,-209.69833845324294
1123,-6975.010258382047,100.99481196980672
1124,2060.181140047571,5274.934052942037
1125,3149.7451091698726,5736.626119030709
1126,3906.9679403700443,13407.573503417076
1127,-6759.790313202072,583.5995659780269
1128,3920.2344312438117,6594.0769315073185
1129,-5015.477140482521,-97.62219357807813
1130,3490.898425158173,5272.310167430711
1131,-5899.016924055895,-2908.9414485450875
1132,4108.207439112256,-4451.597795792488
1133,-6530.78079068091,-1476.6298313960656
1134,2488.058009863628,-7944.184124412256
1135,8370.695400329829,-1515.9822926492536
1136,-14287.453466509074,-3471.303536284169
1137,-7924.205754259556,8607.75173384769
1138,3672.7134636267547,-5292.652430735232
1139,-14022.402294404044,-3484.922960911469
1140,4039.316338323969,-4358.503127276053
1141,3703.429913074663,-5106.880654037479
1142,2528.1588357836354,-7932.771479139941
1143,7567.004123222968,2625.3667479872083
1144,-7979.80830389677,4098.172644549631
1145,-1648.8856067578622,8225.231839923272
1146,-6805.078729593125,-6318.303752888004
1147,2412.9565335231964,-7961.435230511063
1148,-2541.433192379937,6058.084968257591
1149,3650.501713262447,6128.563415732324
1150,4552.438760049151,6024.359535535709
1151,-6787.665061065489,1015.878658403561
1152,-4191.856663318202,1947.9963449814315
1153,4299.858416332815,-3039.5011216092007
1154,-1626.7545536297714,4208.869137710918
1155,-6805.139062373738,-4247.205059003763
1156,7346.940095670948,-3972.6681242348795
1157,4686.597173300014,-8322.795689817933
1158,4087.0250127476634,-3578.378428754628
1159,-6776.867930004956,-6341.530952868331
1160,7017.773648581763,-316.6246445413007
1161,6212.054733903854,-7206.40940725581
1162,-2727.454752141488,4593.639990020735
1163,-6734.774702891535,-3553.9708267502065
1164,7750.173567506426,779.0461245618748
1165,5315.45898676638,6223.305178221322
1166,-6373.408807290104,-4754.20872566889
1167,4597.8822377097495,-8457.013088851008
1168,6101.128076066318,-6886.615541329695
1169,-6128.27111221591,-2071.261083552457
1170,3787.196867496832,-6263.792781184549
1171,6185.33891669018,-7245.359735580111
1172,5109.068916357229,6120.249172181841
1173,-6489.331731802919,-7249.443965605225
1174,-6160.601001762718,-3086.2413558662133
1175,5266.233291133823,-5760.033343382418
1176,8927.643296421338,1437.6645721028958
1177,-4616.904668961325,3734.1475192613752
1178,8725.506713499797,512.375097289865
1179,-7558.909767439867,2985.026322623588
1180,4065.717754557322,-3582.971723941562
1181,-3481.9349783490484,2598.6341285111343
1182,7341.598748814646,-2063.2075364536663
1183,-200.3341108219775,5414.640763599976
1184,8662.22957100287,1465.8677189102193
1185,6229.808468794505,-7203.959668019338
1186,4112.953940553418,6671.535083954047
1187,7602.910444390245,2662.313819864628
1188,-8643.590697962944,6346.896528115412
1189,-8327.802894282095,5126.605750780434
1190,-4437.350862286456,3765.022498434985
1191,7255.647216243221,-2837.0589095716464
1192,-8557.054065843413,5764.642261499667
1193,6158.157071407051,-7025.853443629266
1194,5465.156831337713,-7447.560324797629
1195,7409.489813832567,346.64196877263987
1196,6771.724551488972,-6412.263411830202
1197,7326.290100327397,-3713.078426554095
1198,-4427.111910051241,1650.362143030116
1199,4647.870292018682,-8172.754090560418
1200,6199.983085520727,-751.9340945734751
1201,5291.760888624614,-2243.9571714257963
1202,-8236.939180403673,7859.071447455109
1203,-2357.182906860416,5555.227956350891
1204,-6132.300160242875,-3186.9755458572604
1205,2396.6261636112545,-10441.184031777373
1206,6344.145770253177,-7638.776581596021
1207,2411.4509842093507,-7914.595226686746
1208,-8558.061678381375,4701.942837349883
1209,2881.0295333494346,5110.002320131854
1210,7416.51190231805,-2876.769601001626
1211,3537.4588696005694,6207.138875254205
1212,8732.068083004006,1026.762618938537
1213,7309.87898303138,-3115.178557892918
1214,-2739.5362257167885,4684.901832230586
1215,-7171.637464211774,-2681.7080515159073
1216,-6774.306042970674,-2782.5340849451104
1217,4400.597982735923,-6639.276131457512
1218,-5009.259656711426,2859.9184252288187
1219,7840.701693141211,1369.214328917341
1220,-227.44758668718384,5402.492904373417
1221,5335.053567457868,-4785.282104962133
1222,3857.877515995966,13451.722684262035
1223,7802.618922589802,2267.438255443571
1224,-5982.019429995016,833.9549758454027
1225,5234.2908958718735,5633.837154719819
1226,-1651.9466355022178,8108.927176377999
1227,7013.787413692521,-264.38237582197627
1228,4823.921572791613,6071.818276376372
1229,478.7745046888766,4964.214512453653
1230,4810.281623006956,-2761.2663857824527
1231,-6791.995344873286,-6161.141721428762
1232,6590.7747474398275,411.05444635105584
1233,-8164.26844451336,4425.0412108645805
1234,-7233.412272918075,-4151.125502837209
1235,-6658.290132257799,-5719.717285549238
1236,5101.145926722531,-5094.605022723204
1237,-8423.247969108328,7205.400565755416
1238,4026.1470796312324,6614.742750225835
1239,2847.761508969449,-6957.0223463876
1240,-5990.256162109305,766.8820930094739
1241,1766.9011166431226,-8102.775317851468
1242,-6013.816905357591,636.0673790252414
1243,-6322.638413832396,-8290.088379746036
1244,2362.9857196092003,3402.2009962026814
1245,-8052.8577349953675,3831.7845963638692
1246,-4920.392493066621,3081.2826820616287
1247,-1668.7466538735189,8133.02998565731
1248,2372.25468855306,-8229.381049112508
1249,8825.282370867397,1113.6025297998651
1250,-2178.5760691303894,5081.939702924014
1251,-8532.808542416491,5348.694225038788
1252,7445.986678554157,-3624.1148761834384
1253,-5971.938076601444,699.3701065113908
1254,6190.660713388684,4567.9631288455075
1255,-6639.100355960189,-6508.701747094336
1256,-6701.86376774793,-5635.86392237833
1257,8043.626405362078,979.87493173283
1258,811.8597802336368,5162.126983081815
1259,5121.249422667184,6470.482154186961
1260,7427.460689122327,-4578.790388659699
1261,6675.20486461122,-5836.070830246039
1262,4663.708385920014,-8120.081120727069
1263,-6582.674770761822,1087.3461580232904
1264,4092.155646058855,6067.263307506355
1265,1734.2108851259995,1922.1812702064435
1266,-6671.832167168717,-4269.297391892599
1267,6648.560473133083,-6713.792692922425
1268,6158.596193691027,-6635.043352405537
1269,-5435.847552899786,1765.0540103923217
1270,-6215.047545767406,810.9656109771101
1271,3690.6747498122018,5710.672634252333
1272,2428.3037644707215,-8004.487722115821
1273,-3803.5612298300866,2145.681294845527
1274,-6850.028012951799,-5026.36905199849
1275,7523.6194983423375,456.05353100124535
1276,6624.203098164288,-7289.968951274574
1277,-4836.761120981999,3963.977669418712
1278,-8381.583874876478,4550.906102616957
1279,6586.537428921425,-795.8142285520264
1280,4541.323178317645,6503.661983425612
1281,4572.687317809541,-8017.997857321249
1282,-6176.396170109167,-8641.446563100551
1283,-6511.121697922474,-7402.9883187532005
1284,5660.783354133524,6001.881273117384
1285,7366.9468061487705,-73.90752955458106
1286,4876.0473951085205,-2572.7135711087444
1287,-6079.398314879341,-2494.507170477587
1288,5303.600814206246,6255.137617563695
1289,7897.064335370518,2557.6323944407236
1290,7370.72748478503,-4051.8049087645863
1291,-2173.386736111417,5280.777522460873
1292,-8250.282784661864,7898.667238777563
1293,4629.8509130028715,-4600.718072915406
1294,-7064.526394727048,-1845.9296475086396
1295,2293.935734853662,-7673.849370611962
1296,5972.285363149791,-4639.255143592745
1297,-2578.3235835772384,5120.649427431418
1298,-8305.251138671878,4260.30827115151
1299,3230.4212511775454,5843.765550990073
1300,6127.041641434011,3939.5132129297617
1301,-7091.946609424312,-1123.1425476855247
1302,5363.184329118942,-2316.315103896007
1303,-2975.519582004518,3593.526604890653
1304,4604.584543667225,6521.776948979016
1305,-6768.861987489351,-4801.687908741175
1306,3927.468741193119,13411.355528127855
1307,3774.5374940778684,-6316.625647211306
1308,-7765.63083425285,3221.6306361361726
1309,2197.838804228136,-7785.558880033616
1310,7265.198237558683,336.0336794253973
1311,2554.861345071193,-10332.409432703858
1312,2094.328119926304,-7843.751475803401
1313,2544.7469830289224,-7991.190917654146
1314,4048.5242575436605,-4798.329066829114
1315,7792.211991187783,1252.1778300872907
1316,-6314.834572641826,-3619.108500673665
1317,5265.99751713527,-3706.6271788644003
1318,6975.822648258696,-598.5262198233296
1319,-8187.493937036882,3790.47712529967
1320,-6156.538653291476,1188.829246639667
1321,-4234.215283090793,1563.4668034199603
1322,4118.182684149462,-4337.758887646331
1323,5349.918990695733,-2291.016993016594
1324,4890.544913041838,6006.908077752462
1325,-2974.636018606001,3229.8226231740996
1326,-14092.5755478053,-3482.375655489659
1327,3193.644984852354,-6452.907576480242
1328,-3176.062915356859,3011.8110177439107
1329,7246.0473820390225,-4014.6918531388324
1330,-6227.251667917044,-4541.048200701135
1331,4995.888302419755,-6033.678911019385
1332,4240.212937570078,-4069.9390440950224
1333,-2090.987648836936,5411.969962920293
1334,-7786.547202826851,8760.885871746153
1335,-6575.158991831551,2735.376160905267
1336,-8536.621244163232,5233.535937471304
1337,580.0245444993889,5104.296338085291
1338,7460.6682916129685,-4439.7724120251105
1339,5256.943914504585,-6454.801291040863
1340,7805.5775967187565,2304.5321861507687
1341,3036.0940714979893,-6963.181726895263
1342,-7128.441561688959,-4412.115470423741
1343,-5036.66611387543,1153.2232728314596
1344,-8337.994012202487,4321.648736961751
1345,-1836.383785302956,4474.991176066346
1346,-6451.793458969296,-7512.26909378699
1347,5260.313490398572,-2079.604442395229
1348,3620.3836135595116,6431.672330770918
1349,-6851.145896666986,-4967.9961676021485
1350,5982.903618905119,-7763.4997613693395
1351,-3403.0329714063237,2753.332742819176
1352,-6499.481134117502,-7523.835514226339
1353,-7199.395618383611,-4925.658426739296
1354,4646.068899152017,-4697.383880717578
1355,-8460.454710110711,4803.705791513819
1356,-6603.574122413187,-5066.389481359026
1357,-1948.1503748087941,5277.024327587287
1358,-2268.868477840927,4500.080339656106
1359,-8232.205606585505,4095.1017525224997
1360,1781.9470581952241,1984.4142707990688
1361,-6326.971424268588,-3165.0436929181196
1362,7298.007811350891,204.12040666402876
1363,7099.763587615683,3507.598888001412
1364,-4424.533685652458,1694.562715061197
1365,5772.091013361217,-5505.686712358549
1366,7953.266716705342,1607.3704721656238
1367,4459.51091433103,-2937.391635507656
1368,-5180.631029076532,872.3543144450844
1369,4717.904982249488,5740.501014182394
1370,4139.666682186758,6517.113457461825
1371,-6801.4363799823295,-4700.87449100814
1372,8542.09830366933,1330.758659856001
1373,-6289.03721201805,-8350.930846870691
1374,6140.358638737844,-7207.46605500681
1375,-8042.1126599766585,3857.3835948624437
1376,4716.961324310292,5494.142008203816
1377,-5404.384268396116,1501.5801714034558
1378,1762.1791269753774,1969.0190275889843
1379,6594.714521285207,-3616.8736039444207
1380,3804.604574932181,-5244.393271081463
1381,5138.420413001958,-6624.994371553532
1382,-6803.1119146141245,-5473.467817862823
1383,4502.904249307219,5501.069614652022
1384,3858.686292563981,13480.489452785576
1385,2405.5662494155354,3572.099591648332
1386,1943.4753836740683,5427.3142317147
1387,-6011.254227703745,-3036.4724107550114
1388,5339.750966570544,-7827.65924424677
1389,3943.0187121648387,-8702.267942643295
1390,3719.222339112719,-5041.702920451835
1391,4041.9733570334392,-3475.2111594855646
1392,6787.358884930091,477.0633076281967
1393,3109.5719968591516,6098.475740493043
1394,-1661.2825701406878,4687.720513417631
1395,8338.596087259064,945.4868754690043
1396,2933.98795004352,-8453.142773189677
1397,-1250.0171818428378,4677.094261922562
1398,-6273.007157956921,-8221.341412903703
1399,-7145.895905843955,-2559.09982101639
1400,5740.631863724404,4126.86403155925
1401,-5984.544674855041,-2481.102841119046
1402,4659.4812680924115,-5025.482820080314
1403,-8409.93768848229,7579.208700040013
1404,-6081.971278791217,-3151.593581926881
1405,5393.227921236664,-2289.9129779627497
1406,3929.9112549059078,6198.222138539065
1407,-6295.021694643711,-4761.369487426384
1408,6540.247171299949,-844.4509437203168
1409,-6039.357278380306,-2935.3199155109696
1410,4672.083188058819,-5134.315299509369
1411,-6999.144148663401,2308.970858008541
1412,3135.6105579689183,5709.413116833509
1413,3684.7580532979878,-5427.311449930077
1414,-2327.7358876871267,4495.404884229053
1415,-6456.096244686993,-3336.004735823208
1416,4635.799424540608,-4660.616762473799
1417,3683.524090939334,-8873.056274017337
